"id","evento","relatore","ordine","data_relazione","titolo_it","titolo_en","descrizione_it","descrizione_en","code_video","path_video","path_mini","tipo","disciplina"
13020,777,"",40,2021-09-10 00:00:00.000,Best Paper Awards,Best Paper Awards,"","","616844217","616844217",https://i.vimeocdn.com/video/1258862101-e4e785ded565839abe4fdc3585d69b0db581396a831ea49ba?mw=420&mh240,VS,""
13021,777,4372,44,2021-09-10 00:00:00.000,Genetic causes of unexplained sudden death,Genetic causes of unexplained sudden death,"","","616844544","616844544",https://i.vimeocdn.com/video/1258863083-c1cae86d164e1e38c51f634357d87b9b7a5cda9bd56c0d314?mw=420&mh240,VS,2
13022,777,4373,46,2021-09-10 00:00:00.000,The winding road to sport eligibility for patients: the Italian experience,The winding road to sport eligibility for patients: the Italian experience,"","","616845189","616845189",https://i.vimeocdn.com/video/1258862811-dd6b7d0035cc050242d8a00724e1ad8efb9ca330dfd3ff481?mw=420&mh240,VS,2
13024,777,3242,24,2021-09-10 00:00:00.000,Novel approaches to AL amyloidosis,Novel approaches to AL amyloidosis,"","","616849630","616849630",https://i.vimeocdn.com/video/1258866598-cb62560edcb21848393994deff80d7077bb046ecaaccdc8f3?mw=420&mh240,VS,2
13025,777,"",54,2021-09-10 00:00:00.000,Closing of the Symposium,"","","","616849997","616849997",https://i.vimeocdn.com/video/1258866640-fdcce30e419a9ad243716364828ff2d38fb7e488d8aff3f6a?mw=420&mh240,VS,2
13026,777,4371,51,2021-09-09 00:00:00.000,Lifestyle issues: tailored exercise prescription in HCM patients,Lifestyle issues: tailored exercise prescription in HCM patients,"","","616850164","616850164",https://i.vimeocdn.com/video/1258866985-2fcb410b3504297b21fad2a5fadd0e5030e4e0e4bd4be7908?mw=420&mh240,VS,2
13027,777,"",15,2021-09-09 00:00:00.000,Discussion Session I,Discussion Session I,"","","616850733","616850733",https://i.vimeocdn.com/video/1258871832-bffc796a96e8ead846217b4d84b763b386b053e6d232ac94e?mw=420&mh240,VS,2
13028,777,"",27,2021-09-09 00:00:00.000,Discussion Session II,Discussion Session II,"","","616850979","616850979",https://i.vimeocdn.com/video/1258869913-67492274ace6bcbd330ddb65349373fea35b395a606da627f?mw=420&mh240,VS,2
13029,777,"",38,2021-09-09 00:00:00.000,Discussion Session III,Discussion Session III,"","","616857429","616857429",https://i.vimeocdn.com/video/1258874533-38a260a9c0f905a8ee1b2f3731141a6d2cd7e676d21e8f9d6?mw=420&mh240,VS,2
13030,777,"",53,2021-09-09 00:00:00.000,Discussion Session IV,Discussion Session IV,"","","616857775","616857775",https://i.vimeocdn.com/video/1258874498-b9da30065c9e3380ee609fdcdcb08e485d9a86aec95f83052?mw=420&mh240,VS,2
13031,777,"",14,2021-09-10 00:00:00.000,Discussion Session V,Discussion Session V,"","","616858041","616858041",https://i.vimeocdn.com/video/1258875251-b2f6e04d7ac3330a69e18270568aaa4fd597801b6046aea2d?mw=420&mh240,VS,2
13032,777,"",26,2021-09-10 00:00:00.000,Discussion Session VI,Discussion Session VI,"","","616858331","616858331",https://i.vimeocdn.com/video/1258875404-5c333442a9c44012abf023697585a341d48d6d9913f6de6c6?mw=420&mh240,VS,2
13033,777,"",39,2021-09-10 00:00:00.000,Discussion Session VII,Discussion Session VII,"","","616858704","616858704",https://i.vimeocdn.com/video/1258876551-92b2739873ad47938c89b0d017afff3f2eb9d86f5f3fb8c5d?mw=420&mh240,VS,2
13034,777,"",50,2021-09-10 00:00:00.000,Discussion Session VIII,Discussion Session VIII,"","","616863975","616863975",https://i.vimeocdn.com/video/1258881331-55aab3269029d8c68cfe810699a5f278f116acece42da6e72?mw=420&mh240,VS,2
13036,778,"",16,2021-10-01 00:00:00.000,SESSION I - PAIN MANAGEMENT AND COVID-19,SESSION I - PAIN MANAGEMENT AND COVID-19,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13041,778,"",31,2021-10-01 00:00:00.000,Discussion 1,Discussion 1,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13042,778,"",41,2021-10-01 00:00:00.000,SESSION II - NEUROPATHIC PAIN IN NEUROLOGICAL DISORDERS,SESSION II - NEUROPATHIC PAIN IN NEUROLOGICAL DISORDERS,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13047,778,"",54,2021-10-01 00:00:00.000,Q&A and discussion - Session II,Q&A and discussion - Session II,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13048,778,"",61,2021-10-01 00:00:00.000,SESSION III - LOW-BACK PAIN,SESSION III - LOW-BACK PAIN,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13054,778,"",82,2021-10-01 00:00:00.000,Q&A and discussion - Session III,"","","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13055,778,"",83,2021-10-01 00:00:00.000,SESSION IV - ABUSE OF DRUGS IN PAIN MANAGEMENT,SESSION IV - ABUSE OF DRUGS IN PAIN MANAGEMENT,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13062,778,"",3,2021-10-02 00:00:00.000,SESSION I - NEW DATA ON PHYSIOPATHOLOGY OF ACUTE PAIN,SESSION I - NEW DATA ON PHYSIOPATHOLOGY OF ACUTE PAIN,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13065,778,4404,13,2021-10-02 00:00:00.000,Acute pain in traumatized patients,"","","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13068,778,"",33,2021-10-02 00:00:00.000,SESSION II - POSTOPERATIVE PAIN,SESSION II - POSTOPERATIVE PAIN,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13072,778,"",49,2021-10-02 00:00:00.000,Q&A and discussion - Session II,Q&A and discussion - Session II,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13073,778,"",55,2021-10-02 00:00:00.000, SESSION III - PHARMACOLOGICAL MANAGEMENT OF POSTOPERATIVE PAIN, SESSION III - PHARMACOLOGICAL MANAGEMENT OF POSTOPERATIVE PAIN,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13078,778,"",75,2021-10-02 00:00:00.000,Q&A and discussion - Session III,Q&A and discussion - Session III,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13085,737,"",1,2021-10-12 00:00:00.000,Live Streaming 12 Ottobre 2021,Live Streaming 12th October 2021,"","","","",/Portals/19/vgfm/events/737/venezia-12-13-ottobre2021.jpg,VS,""
13086,737,"",5,2021-10-13 00:00:00.000,Live Streaming 13 Ottobre 2021,Live Streaming 13th October 2021,"","","","",/Portals/19/vgfm/events/737/venezia-12-13-ottobre2021.jpg,VS,""
13087,737,"",1,2021-10-12 00:00:00.000,Video presentation with Prof. Francesco Lanza,Video presentation with Prof. Francesco Lanza,"","",yEtMqfkgPjg,yEtMqfkgPjg,https://i1.ytimg.com/vi/yEtMqfkgPjg/maxresdefault.jpg,VP,""
13089,737,"",3,2021-10-12 00:00:00.000,SESSION I - GENETIC AND PROGNOSIS IN AML,SESSION I - GENETIC AND PROGNOSIS IN AML,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13094,737,"",15,2021-10-12 00:00:00.000,SESSION II - HIGH RISK LEUKEMIA,SESSION II - HIGH RISK LEUKEMIA,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13099,737,"",28,2021-10-12 00:00:00.000, SESSION III - TARGETED THERAPY OF ACUTE LEUKEMIA, SESSION III - TARGETED THERAPY OF ACUTE LEUKEMIA,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13105,737,"",37,2021-10-12 00:00:00.000,General Discussion Session III,General Discussion Session III,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13106,737,"",39,2021-10-12 00:00:00.000,SESSION IV - NEXT GENERATION THERAPY FOR ACUTE LEUKEMIA,SESSION IV - NEXT GENERATION THERAPY FOR ACUTE LEUKEMIA,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13108,737,4441,42,2021-10-12 00:00:00.000,T-Cell engaging Immunotherapy,T-Cell engaging Immunotherapy,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13113,737,"",49,2021-10-12 00:00:00.000,SESSION V - RELEVANCE OF MRD IN AML,SESSION V - RELEVANCE OF MRD IN AML,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13117,737,1124,53,2021-10-12 00:00:00.000,MRD before and after transplantation,"","","","","",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13119,778,3492,4,2021-10-02 00:00:00.000,Update on physiopathology of acute pain,Update on physiopathology of acute pain,"","","626478082","626478082",https://i.vimeocdn.com/video/1268817251-c1e07f82a12406aa02ca6909c6364ff84bd8ffae5f6e346a6?mw=420&mh240,VS,""
13120,778,4399,7,2021-10-02 00:00:00.000,Acute inflammatory pain,Acute inflammatory pain,"","","626478734","626478734",https://i.vimeocdn.com/video/1268817889-b3868b0b08ab9416840ef69e8b85befbf8ada09234079c0a3?mw=420&mh240,VS,""
13121,778,4398,18,2021-10-02 00:00:00.000,Clinical consequences of acute pain,Clinical consequences of acute pain,"","","626479101","626479101",https://i.vimeocdn.com/video/1268818334-584fdd4636880d5ce00aad6e5e5f9193fa9160b73d035eea2?mw=420&mh240,VS,""
13122,778,4399,34,2021-10-02 00:00:00.000,Chronification of postoperative pain,Chronification of postoperative pain,"","","626479576","626479576",https://i.vimeocdn.com/video/1268819299-d365cf7e1868fd49f8f2c1e122c54cabbbf8e29c70871ed3a?mw=420&mh240,VS,""
13123,778,4410,37,2021-10-02 00:00:00.000,Analgesic blocks in postoperative pain management,Analgesic blocks in postoperative pain management,"","","626480393","626480393",https://i.vimeocdn.com/video/1268819875-2b42c3f013ae620fb3453726f9f8f5534465f6b3b0aeff802?mw=420&mh240,VS,""
13124,778,3492,38,2021-10-02 00:00:00.000,Postoperative early mobilization in the prevention of pain chronification,Postoperative early mobilization in the prevention of pain chronification,"","","626480530","626480530",https://i.vimeocdn.com/video/1268820106-5cddb80c1c85967906a7e56e65f585705465fea9cf402b567?mw=420&mh240,VS,""
13125,778,3492,56,2021-10-02 00:00:00.000,NSAIDS in postoperative pain,NSAIDS in postoperative pain,"","","626481297","626481297",https://i.vimeocdn.com/video/1268820765-c7fc3658f8057fa022fc0757ffe05d732e1f1bad002d2a29c?mw=420&mh240,VS,""
13126,778,4397,59,2021-10-02 00:00:00.000,Opioids in postoperative pain management,Opioids in postoperative pain management,"","","626481701","626481701",https://i.vimeocdn.com/video/1268821702-8837c4c9eb5e3bcd3be716ee83ce674923e0aecd18131d029?mw=420&mh240,VS,""
13127,778,4400,65,2021-10-02 00:00:00.000,Multimodal analgesia in the treatment of postoperative pain,Multimodal analgesia in the treatment of postoperative pain,"","","626485241","626485241",https://i.vimeocdn.com/video/1268824749-b3f065ef7f1dfe54835e21573147236f87bf63e28fafcec04?mw=420&mh240,VS,""
13128,778,4402,69,2021-10-02 00:00:00.000,Dexketoprofen-tramadol fixed dose combination for the optimal prevention of postoperative pain chronification,Dexketoprofen-tramadol fixed dose combination for the optimal prevention of postoperative pain chronification,"","","626486215","626486215",https://i.vimeocdn.com/video/1268825394-ac0baabcef7d2b82feccf0c28b594cdccf179fcb5daa14d9c?mw=420&mh240,VS,""
13129,778,1185,14,2021-10-01 00:00:00.000,Welcome an introduction,Welcome an introduction,"","","626486359","626486359",https://i.vimeocdn.com/video/1268825549-641dc3ef82bcd532a6c0b5d6e6a59f052a896a77c098c104e?mw=420&mh240,VS,""
13130,778,4366,17,2021-10-01 00:00:00.000,COVID epidemiology in Latino-America,COVID epidemiology in Latino-America,"","","626486673","626486673",https://i.vimeocdn.com/video/1268826150-990d7d9b58bc22e940cae45be3ecff8c6c45582d09da70e1c?mw=420&mh240,VS,""
13131,778,4396,22,2021-10-01 00:00:00.000,Painful syndromes in COVID-19 patients,Painful syndromes in COVID-19 patients,"","","626487853","626487853",https://i.vimeocdn.com/video/1268827343-6ae65a5df512fabb876f90ed80ef008bf649811f09a20200a?mw=420&mh240,VS,""
13132,778,4407,27,2021-10-01 00:00:00.000,Pain management in COVID-19 affected patients,Pain management in COVID-19 affected patients,"","","626488105","626488105",https://i.vimeocdn.com/video/1268827142-da3ce53733e4cb95be0bef576b1b117ff2b6e8257001fe462?mw=420&mh240,VS,""
13133,778,4394,29,2021-10-01 00:00:00.000,Palliative management in COVID patients,Palliative management in COVID patients,"","","626488296","626488296",https://i.vimeocdn.com/video/1268827502-ea99cec9f5cc102b1d4e8a412e45489ae40acfe67c7b002d5?mw=420&mh240,VS,""
13134,778,4401,42,2021-10-01 00:00:00.000,Pain in multiple sclerosis,Pain in multiple sclerosis,"","","626488609","626488609",https://i.vimeocdn.com/video/1268827908-3a1596354144e414b5fe57b490552a1a9d2d48690ba1e2473?mw=420&mh240,VS,""
13135,778,3487,47,2021-10-01 00:00:00.000,Painful peripheral neuropathic pain,Painful peripheral neuropathic pain,"","","626493627","626493627",https://i.vimeocdn.com/video/1268833574-d5a4435acb31a465ce3cb8c9839ee1a0db0563fa51b4115ee?mw=420&mh240,VS,""
13136,778,4398,50,2021-10-01 00:00:00.000,Management of chronic neuropathic pain,Management of chronic neuropathic pain,"","","626493924","626493924",https://i.vimeocdn.com/video/1268834195-c61ddbfed5a97b528626f47206950bd042e7bc3e396a154bd?mw=420&mh240,VS,""
13137,778,4403,52,2021-10-01 00:00:00.000,Neuropathic pain secondary to COVID-19,Neuropathic pain secondary to COVID-19,"","","626494401","626494401",https://i.vimeocdn.com/video/1268834768-1ee9415b117780739c8f784b2e369f95601705e48609d1885?mw=420&mh240,VS,""
13138,778,4403,62,2021-10-01 00:00:00.000,Low-back pain: A burden for the society,Low-back pain: A burden for the society,"","","626494628","626494628",https://i.vimeocdn.com/video/1268835339-ba5ed73e1285014b7522fbba9229b4dd23eae19bcc8979175?mw=420&mh240,VS,""
13139,778,4412,67,2021-10-01 00:00:00.000,Pharmacological management of acute low-back pain,Pharmacological management of acute low-back pain,"","","626494736","626494736",https://i.vimeocdn.com/video/1268835424-3a4d449c5585eba7a9efb8e4c1576f274a3a5e197a707278b?mw=420&mh240,VS,""
13140,778,4444,71,2021-10-01 00:00:00.000,Neuromodulation in low-back pain,Neuromodulation in low-back pain,"","","626494841","626494841",/portals/19/Skins/Fondazione/images/no_cover.png,VS,""
13141,778,4406,76,2021-10-01 00:00:00.000,Interventional approach to chronic low-back pain,Interventional approach to chronic low-back pain,"","","626495752","626495752",https://i.vimeocdn.com/video/1268836721-56d6fbe9d1aa4cb7eb9ffb2b979587f8e6d3775600d7d0639?mw=420&mh240,VS,""
13142,778,4391,80,2021-10-01 00:00:00.000,Rehabilitation of chronic low-back pain patients,Rehabilitation of chronic low-back pain patients,"","","626496339","626496339",https://i.vimeocdn.com/video/1268837090-c61c858fe8402307b909cfc8b47e399afbefb9687edcb3b7a?mw=420&mh240,VS,""
13143,778,2217,84,2021-10-01 00:00:00.000,American opioid crisis and its clinical consequences,American opioid crisis and its clinical consequences,"","","626502043","626502043",https://i.vimeocdn.com/video/1268842882-9ba2c3c4270a2adf6f6c1df38964058281b1d073893644a55?mw=420&mh240,VS,""
13144,778,3861,87,2021-10-01 00:00:00.000,Abuse of benzodiazepines in pain management,Abuse of benzodiazepines in pain management,"","","626502463","626502463",https://i.vimeocdn.com/video/1268843768-b4a9a5e889bc36862ae072f61a4fd37a580d5230c049bed1d?mw=420&mh240,VS,""
13145,778,4393,89,2021-10-01 00:00:00.000,Is it the same reality in Latino-America?,Is it the same reality in Latino-America?,"","","626502915","626502915",https://i.vimeocdn.com/video/1268844160-d08fe8c02ce9af42b451c8eb7ff1f5e9ddd0725b3a10ed2e6?mw=420&mh240,VS,""
13146,778,4395,93,2021-10-01 00:00:00.000,Use of ketamine for opioid use disorder,Use of ketamine for opioid use disorder,"","","626503301","626503301",https://i.vimeocdn.com/video/1268844788-d4f0a749c94c9da7406a477035a72bbf9f635f594a5084d5a?mw=420&mh240,VS,""
13147,778,"",26,2021-10-02 00:00:00.000,Q&A and discussion - Session I,Q&A and discussion - Session I,"","","626503842","626503842",https://i.vimeocdn.com/video/1268845484-66d077165f98011be986a7d9cf9ed4b3aa7d7567290c553f1?mw=420&mh240,VS,""
13148,778,1515,77,2021-10-02 00:00:00.000,Closing remarks,Closing remarks,"","","626515849","626515849",https://i.vimeocdn.com/video/1268859537-8b949abc373881ad3096733d8e9e48870f374cc06d860cc1b?mw=420&mh240,VS,""
13149,778,"",95,2021-10-01 00:00:00.000,Discussion 2,Discussion 2,"","","626508664","626508664",https://i.vimeocdn.com/video/1268851209-a4fd7669dc38bcd870d7e8541566a3a1830d51eb7ff9adc1c?mw=420&mh240,VS,""
13154,778,4408,91,2021-10-01 00:00:00.000,The need for an “agnostic” drug to treat overdose,The need for an “agnostic” drug to treat overdose,"","","628882239","628882239",https://i.vimeocdn.com/video/1271147403-050c38504fd7b47e53c1ac68f842fd73207df4bf16c3a7fe6?mw=420&mh240,VS,""
13155,778,"",9,2021-10-02 00:00:00.000,Discussion 3,Discussion 3,"","","628913857","628913857",https://i.vimeocdn.com/video/1271178109-734c249a14d4d93b15fcaaf48f2892a2ff30ced6ce7282411?mw=420&mh240,VS,""
13156,778,"",23,2021-10-02 00:00:00.000,Discussion 4,Discussion 4,"","","628914205","628914205",https://i.vimeocdn.com/video/1271178626-67acc6fba5bd51ac7f1b3cf0999b988534062e51371346cea?mw=420&mh240,VS,""
13157,778,"",45,2021-10-02 00:00:00.000,Discussion 5,Discussion 5,"","","628915440","628915440",https://i.vimeocdn.com/video/1271179982-8c5ac1176b861f848dc9f2d30c9c6dfac5d82d84ec78a393c?mw=420&mh240,VS,""
13158,778,"",73,2021-10-02 00:00:00.000,Discussion 6,Discussion 6,"","","628915547","628915547",https://i.vimeocdn.com/video/1271180003-6614c33877caac3e7cee8bedfa585a38207fa244f39d57f1a?mw=420&mh240,VS,""
13159,737,"",7,2021-10-13 00:00:00.000,SESSION VI - RARE LEUKEMIAS,SESSION VI - RARE LEUKEMIAS,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13163,737,"",13,2021-10-13 00:00:00.000,SESSION VII - NEW TOOLS IN ACUTE LEUKEMIA,SESSION VII - NEW TOOLS IN ACUTE LEUKEMIA,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13168,737,"",23,2021-10-13 00:00:00.000,SESSION VIII - PH+ACUTE LYMPHOBLASTIC LEUKEMIA,SESSION VIII - PH+ACUTE LYMPHOBLASTIC LEUKEMIA,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13173,737,1124,33,2021-10-13 00:00:00.000,SESSION IX - ACUTE LYMPHOBLASTIC LEUKEMIA (PH NEGATIVE),SESSION IX - ACUTE LYMPHOBLASTIC LEUKEMIA (PH NEGATIVE),"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
13180,721,1662,5,2021-09-21 00:00:00.000, Mechanistic insight into how aspirin prevents atherothrombosis, Mechanistic insight into how aspirin prevents atherothrombosis,"","","631099052","631099052",https://i.vimeocdn.com/video/1273375848-14f86b6832af3f2a1028429ae897314775c034d5e0578a9c9?mw=420&mh240,VS,2
13181,721,2476,8,2021-09-21 00:00:00.000,The rationale for combined platelet and anticoagulation inhibition,The rationale for combined platelet and anticoagulation inhibition,"","","631115882","631115882",https://i.vimeocdn.com/video/1273392390-6853e3cc598f6f703f478d0577fdec58554bef0541d81ba76?mw=420&mh240,VS,2
13182,721,656,7,2021-09-20 00:00:00.000,Drivers of life expectancy,Drivers of life expectancy,"","","631109403","631109403",https://i.vimeocdn.com/video/1273385336-33c567274d2e9ceed1b2bb9eadaac729001149801fa105e48?mw=420&mh240,VS,2
13183,721,4383,9,2021-09-20 00:00:00.000,Autoimmunity and oxidative stress,Autoimmunity and oxidative stress,"","","631109667","631109667",https://i.vimeocdn.com/video/1273385756-5a8b8ed46c5d07f3224b5ce48e4d56b493eb0ca3bdd13056d?mw=420&mh240,VS,2
13184,721,1110,11,2021-09-20 00:00:00.000,"Sirtuins, aging and CVD","Sirtuins, aging and CVD","","","631121339","631121339",https://i.vimeocdn.com/video/1273398524-21b411d4c90a576d9383715b3fcc9493530c3071a37fe7817?mw=420&mh240,VS,2
13185,721,1634,12,2021-09-21 00:00:00.000,Tailoring antithrombotic therapy to revascularization procedures,Tailoring antithrombotic therapy to revascularization procedures,"","","631122726","631122726",https://i.vimeocdn.com/video/1273399764-b682ee571714416a2fc44c8e783e1c6a7940eb556b4f69157?mw=420&mh240,VS,2
13186,721,2540,13,2021-09-20 00:00:00.000,Nitric oxide and redox changes in the myocardium,Nitric oxide and redox changes in the myocardium,"","","631124859","631124859",https://i.vimeocdn.com/video/1273401632-a958a00a4df068681f73d5afe91b5c2ecea2715fe1fbf13b5?mw=420&mh240,VS,2
13188,721,4385,18,2021-09-21 00:00:00.000,"Epicardial fat, inflammation and CV risk","Epicardial fat, inflammation and CV risk","","","631127657","631127657",https://i.vimeocdn.com/video/1273404715-1fe2fb6bc9886bfdd794bda38314c82b1e685059ae670a413?mw=420&mh240,VS,2
13189,721,3789,19,2021-09-21 00:00:00.000,Cardiac imaging: coronary CT vs functional testing?,Cardiac imaging: coronary CT vs functional testing?,"","","631130046","631130046",https://i.vimeocdn.com/video/1273406926-afda7ad9422f92b1a9650409ecfd0322de36ae8c46a20e265?mw=420&mh240,VS,2
13190,721,1543,21,2021-09-20 00:00:00.000,Regulatory mechanisms of platelet biology and blood coagulation,Regulatory mechanisms of platelet biology and blood coagulation,"","","631133230","631133230",https://i.vimeocdn.com/video/1273410222-564c9505a1ffd822fe0aa71e308390ad8e180aa7bf64004d7?mw=420&mh240,VS,2
13191,721,291,23,2021-09-20 00:00:00.000,Update on the mechanisms of acute coronary syndromes,Update on the mechanisms of acute coronary syndromes,"","","631134388","631134388",https://i.vimeocdn.com/video/1273410890-c8275d2dffa2d5460d210c59b9ef199602aa8a8497f61035a?mw=420&mh240,VS,2
13193,721,3280,24,2021-09-21 00:00:00.000,"2019 ESC guidelines and beyond","2019 ESC guidelines and beyond","","","631136692","631136692",https://i.vimeocdn.com/video/1273413578-2ef7a17947989187b44e1dd0a7a60f1e21ac87ab55afaa60b?mw=420&mh240,VS,2
13194,721,178,31,2021-09-21 00:00:00.000,The future of SGLT2 inhibition in cardiology,The future of SGLT2 inhibition in cardiology,"","","631137541","631137541",https://i.vimeocdn.com/video/1273415007-252a8d0328000da93f7531e1be6f5436b6c2b50af87711089?mw=420&mh240,VS,2
13195,721,93,30,2021-09-21 00:00:00.000,"2021 ESC Guidelines on heart failure","2021 ESC Guidelines on heart failure","","","631138948","631138948",https://i.vimeocdn.com/video/1273415194-1ba2229de45f6323471e3ef3cea91d42ce95a33050005be1c?mw=420&mh240,VS,2
13196,721,4379,34,2021-09-21 00:00:00.000,SwedeHF: real word treatment trends,SwedeHF: real word treatment trends,"","","631139986","631139986",https://i.vimeocdn.com/video/1273416421-18bb69369e64067de4733b90be19cf551f11c3a7cb0078e60?mw=420&mh240,VS,2
13197,721,3459,33,2021-09-20 00:00:00.000,Overweight/obesity in adolescents: a contemporary scourge,Overweight/obesity in adolescents: a contemporary scourge,"","","631141471","631141471",https://i.vimeocdn.com/video/1273417719-54e3b81182a8aac08fb90e10eed88f4650ce3448b0503574d?mw=420&mh240,VS,2
13198,721,335,35,2021-09-20 00:00:00.000,Hypertension management and CV risk: lights and shadows,Hypertension management and CV risk: lights and shadows,"","","631142834","631142834",https://i.vimeocdn.com/video/1273420125-912ac55c066b0038c0c1e691ffafa4afc430ab68df9482cbe?mw=420&mh240,VS,2
13199,721,3912,36,2021-09-21 00:00:00.000,Heart failure and atrial fibrillation: an evil conspiracy,Heart failure and atrial fibrillation: an evil conspiracy,"","","631143230","631143230",https://i.vimeocdn.com/video/1273420491-c2d7e0a371dbfc9327469674127c6b5fe4746121d6e02d122?mw=420&mh240,VS,2
13200,721,4376,37,2021-09-20 00:00:00.000,The role of dietary regimens in cardiometabolic health,The role of dietary regimens in cardiometabolic health,"","","631144650","631144650",https://i.vimeocdn.com/video/1273422482-d21dee76ea6cd0ede86c5c4142f8f45e5aecffca926734b72?mw=420&mh240,VS,2
13201,721,1111,25,2021-09-20 00:00:00.000,Is RNA interference to lower lipid atheroprotective?,Is RNA interference to lower lipid atheroprotective?,"","","631146013","631146013",https://i.vimeocdn.com/video/1273424433-62329b16a4f9471c3986121e9590f25bfed629732f408a713?mw=420&mh240,VS,2
13202,721,4377,38,2021-09-21 00:00:00.000,Atrial fibrillation: medical therapy or ablation?,Atrial fibrillation: medical therapy or ablation?,"","","631152218","631152218",https://i.vimeocdn.com/video/1273431402-7aa9d071dc7d4d5a9e539b1cfe5859f3a490f24be6c992d1b?mw=420&mh240,VS,2
13203,721,1357,39,2021-09-20 00:00:00.000,How much exercise is enough?,How much exercise is enough?,"","","631148617","631148617",https://i.vimeocdn.com/video/1273427140-60c7e0aae672f3bc64e175fe108010d5a3e7ebedef2855d04?mw=420&mh240,VS,2
13204,721,4380,43,2021-09-21 00:00:00.000,SGLT2 inhibitors: Diabetes or renal drugs?,SGLT2 inhibitors: Diabetes or renal drugs?,"","","631150194","631150194",https://i.vimeocdn.com/video/1273428449-4685f66c7f9ce73d6bb9daa08a3698980b862016e6a4aec6d?mw=420&mh240,VS,2
13205,721,3461,47,2021-09-20 00:00:00.000,"Dyslipidemias: more powerful tools, more ambitious targets","Dyslipidemias: more powerful tools, more ambitious targets","","","631153093","631153093",https://i.vimeocdn.com/video/1273432318-7d0e8dbf63456542241e6845fbc2d97edbc61dae02dc6100a?mw=420&mh240,VS,2
13206,721,919,49,2021-09-21 00:00:00.000,A claudicant patient with multisite artery disease,A claudicant patient with multisite artery disease,"","","631154411","631154411",https://i.vimeocdn.com/video/1273433540-992cafc3c1abe4a6bfad32a04f7b3593f7d078ba29d959c20?mw=420&mh240,VS,2
13207,721,3317,46,2021-09-21 00:00:00.000,Principles for smooth CV drug therapy in the elderly,Principles for smooth CV drug therapy in the elderly,"","","631155990","631155990",https://i.vimeocdn.com/video/1273435300-ee127cf2f15f6d52f85f68fae35cdaa5ab383ccb88825f77c?mw=420&mh240,VS,2
13208,721,2242,48,2021-09-20 00:00:00.000,Can real-word data inform clinical practice decision?,Can real-word data inform clinical practice decision?,"","","631158485","631158485",https://i.vimeocdn.com/video/1273437847-fa19efc2aa1091be667ea04579bd76474750708e66c4bb9c2?mw=420&mh240,VS,2
13209,721,1490,45,2021-09-20 00:00:00.000,SGLT2i and GLP1 RA: Moving treatment landscape forward,SGLT2i and GLP1 RA: Moving treatment landscape forward,"","","631165534","631165534",https://i.vimeocdn.com/video/1273443563-5b5ddcae58cedfd2f019c0f15fd6fb55c86bc578c6bec4ef9?mw=420&mh240,VS,2
13210,721,"",14,2021-09-21 00:00:00.000,Discussion - Session V,Discussion - Session V,"","","631167337","631167337",https://i.vimeocdn.com/video/1273445600-4c89cf46a895cd75e9a24b272dfaf5264a154a52c43857730?mw=420&mh240,VS,2
13211,721,"",41,2021-09-20 00:00:00.000,Discussion - Session III,Discussion - Session III,"","","631168849","631168849",https://i.vimeocdn.com/video/1273447052-9d6c582fe0e26151de9553203cbf70df96b04b3b16bf62851?mw=420&mh240,VS,2
13212,721,4386,16,2021-09-20 00:00:00.000,Lecture - What CT has taught us about prevention,Lecture - What CT has taught us about prevention,"","","631170440","631170440",https://i.vimeocdn.com/video/1273449741-28681c8ec975ce94b976a4f551a50630574ffd375224945fc?mw=420&mh240,VS,2
